,model_name,experiment_type,weight_dt,activation_dt,acc1,acc1_drop,acc5,acc5_drop,mse,l1,certainty,cert_drop,status,run_date,ref_acc1,ref_acc5,ref_certainty,w_bits,w_exp,w_mant,a_bits,a_exp,a_mant
203,resnet152,input_quant_baseline,fp32,fp4_e1m2,81.184,1.1580000000000013,95.408,0.5139999999999958,0.014752289745978914,0.1242747410361663,0.6834997363662719,0.01106198152542115,SUCCESS,2026-03-31 14:28:11,82.342,95.922,0.6945617178916931,32,,,4,1,2
204,resnet152,input_quant_baseline,fp32,fp3_e1m1,78.968,3.3739999999999952,94.454,1.4680000000000035,0.0592509906441743,0.24962995315578082,0.6674203603172302,0.0271413575744629,SUCCESS,2026-03-31 14:28:11,82.342,95.922,0.6945617178916931,32,,,3,1,1
205,resnet152,input_quant_baseline,fp32,fp2_e1m0,72.438,9.903999999999996,90.736,5.185999999999993,0.23166201557124164,0.49247547835373173,0.6172678927803039,0.07729382511138916,SUCCESS,2026-03-31 14:28:11,82.342,95.922,0.6945617178916931,32,,,2,1,0
206,resnet152,weight_quant_baseline,fp8_e7m0,fp32,0.144,82.198,0.7,95.222,Infinity,Infinity,0.18886168107032775,0.5057000368213653,SUCCESS,2026-03-31 14:27:06,82.342,95.922,0.6945617178916931,8,7,0,32,,
207,resnet152,weight_quant_baseline,fp7_e6m0,fp32,0.144,82.198,0.7,95.222,Infinity,Infinity,0.18886168107032775,0.5057000368213653,SUCCESS,2026-03-31 14:27:06,82.342,95.922,0.6945617178916931,7,6,0,32,,
208,resnet152,weight_quant_baseline,fp6_e5m0,fp32,0.144,82.198,0.7,95.222,Infinity,Infinity,0.18886168107032775,0.5057000368213653,SUCCESS,2026-03-31 14:27:06,82.342,95.922,0.6945617178916931,6,5,0,32,,
209,resnet152,weight_quant_baseline,fp5_e4m0,fp32,0.144,82.198,0.7,95.222,Infinity,Infinity,0.18886113493442536,0.5057005829572677,SUCCESS,2026-03-31 14:27:06,82.342,95.922,0.6945617178916931,5,4,0,32,,
210,resnet152,weight_quant_baseline,fp4_e3m0,fp32,0.14,82.202,0.694,95.228,Infinity,Infinity,0.18888012598991394,0.5056815919017792,SUCCESS,2026-03-31 14:27:06,82.342,95.922,0.6945617178916931,4,3,0,32,,
211,resnet152,weight_quant_baseline,fp3_e2m0,fp32,0.14,82.202,0.554,95.368,Infinity,Infinity,0.16490608716487884,0.5296556307268142,SUCCESS,2026-03-31 14:27:06,82.342,95.922,0.6945617178916931,3,2,0,32,,
212,resnet152,weight_quant_baseline,fp8_e1m6,fp32,82.31,0.031999999999996476,95.956,-0.034000000000006025,Infinity,Infinity,0.6968161773300171,-0.00225445943832403,SUCCESS,2026-03-31 14:27:06,82.342,95.922,0.6945617178916931,8,1,6,32,,
213,resnet152,weight_quant_baseline,fp7_e1m5,fp32,81.976,0.36599999999999966,95.81,0.11199999999999477,0.05554678332276808,31524.980378746986,0.6885699241256714,0.005991793766021658,SUCCESS,2026-03-31 14:27:06,82.342,95.922,0.6945617178916931,7,1,5,32,,
214,resnet152,weight_quant_baseline,fp6_e1m4,fp32,81.596,0.7459999999999951,95.666,0.2560000000000002,0.21616479191811777,62854.8482735157,0.6841285476875305,0.010433170204162567,SUCCESS,2026-03-31 14:27:06,82.342,95.922,0.6945617178916931,6,1,4,32,,
215,resnet152,weight_quant_baseline,fp5_e1m3,fp32,74.56,7.7819999999999965,91.742,4.179999999999993,0.9102977148361333,124557.3924279213,0.6025921284675598,0.09196958942413325,SUCCESS,2026-03-31 14:27:05,82.342,95.922,0.6945617178916931,5,1,3,32,,
216,resnet152,weight_quant_baseline,fp4_e1m2,fp32,50.228,32.114,73.2,22.721999999999994,3.4608760850696854,243271.00958919525,0.4958054154586792,0.1987563024330139,SUCCESS,2026-03-31 14:27:05,82.342,95.922,0.6945617178916931,4,1,2,32,,
217,resnet152,weight_quant_baseline,fp3_e1m1,fp32,0.14,82.202,0.588,95.334,15.535125285085087,454968.57817173004,0.4115615358543396,0.2830001820373535,SUCCESS,2026-03-31 14:27:05,82.342,95.922,0.6945617178916931,3,1,1,32,,
218,resnet152,weight_quant_baseline,fp2_e1m0,fp32,0.106,82.236,0.5,95.422,61.71118507680512,760155.997756958,0.9778040269470215,-0.28324230905532843,SUCCESS,2026-03-31 14:27:05,82.342,95.922,0.6945617178916931,2,1,0,32,,
219,resnet152,w6a4_weight_only,fp6_e5m0,fp32,0.356,81.986,1.356,94.566,,,0.20459039053440095,0.4899713273572921,SUCCESS,2026-03-31 14:19:49,82.342,95.922,0.6945617178916931,6,5,0,32,,
220,resnet152,w6a4_weight_only,fp6_e4m1,fp32,72.836,9.506,90.868,5.054000000000002,,,0.5794511234855652,0.11511059440612792,SUCCESS,2026-03-31 14:18:32,82.342,95.922,0.6945617178916931,6,4,1,32,,
221,resnet152,w6a4_weight_only,fp6_e3m2,fp32,79.688,2.6539999999999964,94.688,1.2339999999999947,,,0.651178606595993,0.04338311129570005,SUCCESS,2026-03-31 14:17:15,82.342,95.922,0.6945617178916931,6,3,2,32,,
222,resnet152,w6a4_weight_only,fp6_e2m3,fp32,81.862,0.480000000000004,95.8,0.12199999999999989,,,0.6953303379440308,-0.0007686200523376874,SUCCESS,2026-03-31 14:15:58,82.342,95.922,0.6945617178916931,6,2,3,32,,
223,resnet152,w6a4_weight_only,fp6_e1m4,fp32,81.672,0.6700000000000017,95.716,0.20600000000000307,,,0.6780616535377503,0.0165000643539428,SUCCESS,2026-03-31 14:14:44,82.342,95.922,0.6945617178916931,6,1,4,32,,
224,resnet152,w6a4_weight_only,fp6_e0m5,fp32,81.672,0.6700000000000017,95.702,0.21999999999999886,,,0.6787082146453858,0.0158535032463073,SUCCESS,2026-03-31 14:14:10,82.342,95.922,0.6945617178916931,6,0,5,32,,
225,resnet152,fp32_ref,fp32,fp32,82.342,0,95.922,0,,,0.6945617178916931,0,SUCCESS,2026-03-31 14:13:45,82.342,95.922,0.6945617178916931,32,,,32,,
226,vit_b_16,weight_quant_baseline,fp8_e7m0,fp32,18.168,62.9,36.308,59.008,0.1689478289622457,228073.3539133072,0.011750032323896886,0.7435234689959883,SUCCESS,2026-03-31 14:10:56,81.068,95.316,0.7552735013198852,8,7,0,32,,
227,vit_b_16,weight_quant_baseline,fp7_e6m0,fp32,18.168,62.9,36.308,59.008,0.1689478289622457,228073.3539133072,0.011750032323896886,0.7435234689959883,SUCCESS,2026-03-31 14:10:56,81.068,95.316,0.7552735013198852,7,6,0,32,,
228,vit_b_16,weight_quant_baseline,fp6_e5m0,fp32,18.168,62.9,36.308,59.008,0.1689478289622457,228073.3539133072,0.01175000796109438,0.7435234933587909,SUCCESS,2026-03-31 14:10:56,81.068,95.316,0.7552735013198852,6,5,0,32,,
229,vit_b_16,weight_quant_baseline,fp5_e4m0,fp32,18.158,62.91,36.272,59.044000000000004,0.1689478289622457,228073.3576517105,0.011752118878364562,0.7435213824415207,SUCCESS,2026-03-31 14:10:56,81.068,95.316,0.7552735013198852,5,4,0,32,,
230,vit_b_16,weight_quant_baseline,fp4_e3m0,fp32,18.212,62.855999999999995,36.368,58.948,0.16895633752210415,228441.69604587555,0.011764711725264788,0.7435087895946204,SUCCESS,2026-03-31 14:10:56,81.068,95.316,0.7552735013198852,4,3,0,32,,
231,vit_b_16,weight_quant_baseline,fp3_e2m0,fp32,6.66,74.408,15.704,79.612,0.17205042107161717,304280.4193572998,0.006271415543705225,0.74900208577618,SUCCESS,2026-03-31 14:10:56,81.068,95.316,0.7552735013198852,3,2,0,32,,
232,vit_b_16,weight_quant_baseline,fp8_e1m6,fp32,80.984,0.08400000000000318,95.284,0.031999999999996476,0.00010224872851427591,14536.684337854385,0.7597831794357299,-0.004509678115844684,SUCCESS,2026-03-31 14:10:56,81.068,95.316,0.7552735013198852,8,1,6,32,,
233,vit_b_16,weight_quant_baseline,fp7_e1m5,fp32,80.946,0.12199999999999989,95.246,0.07000000000000739,0.0003927083227104333,29083.368861079216,0.7593614241600036,-0.004087922840118385,SUCCESS,2026-03-31 14:10:56,81.068,95.316,0.7552735013198852,7,1,5,32,,
235,vit_b_16,weight_quant_baseline,fp5_e1m3,fp32,79.868,1.2000000000000028,94.798,0.5180000000000007,0.0059380277052127894,116204.98101377487,0.7499233783149719,0.005350123004913332,SUCCESS,2026-03-31 14:10:56,81.068,95.316,0.7552735013198852,5,1,3,32,,
236,vit_b_16,weight_quant_baseline,fp4_e1m2,fp32,70.97,10.097999999999999,90.41,4.906000000000006,0.021896702199228457,231033.49874305725,0.6160529273414612,0.13922057397842402,SUCCESS,2026-03-31 14:10:56,81.068,95.316,0.7552735013198852,4,1,2,32,,
237,vit_b_16,weight_quant_baseline,fp3_e1m1,fp32,1.768,79.3,4.908,90.408,0.10867867372235196,453780.54421949387,0.01011786662787199,0.7451556346920133,SUCCESS,2026-03-31 14:10:56,81.068,95.316,0.7552735013198852,3,1,1,32,,
238,vit_b_16,weight_quant_baseline,fp2_e1m0,fp32,0.158,80.91,0.746,94.57000000000001,0.33164887511702545,848566.1130771637,0.00741778193205595,0.7478557193878292,SUCCESS,2026-03-31 14:10:56,81.068,95.316,0.7552735013198852,2,1,0,32,,
239,vit_b_16,w6a4_cross,fp6_e5m0,fp4_e3m0,11.006,70.062,22.894,72.422,0.05333870486942621,0.18425624380885586,0.010423050876408815,0.7448504504434764,SUCCESS,2026-03-31 13:55:34,81.068,95.316,0.7552735013198852,6,5,0,4,3,0
240,vit_b_16,w6a4_cross,fp6_e5m0,fp4_e2m1,69.68,11.387999999999991,87.806,7.510000000000005,0.0180455193862544,0.14737851088201456,0.5196341159057617,0.23563938541412355,SUCCESS,2026-03-31 13:54:07,81.068,95.316,0.7552735013198852,6,5,0,4,2,1
241,vit_b_16,w6a4_cross,fp6_e5m0,fp4_e1m2,20.692,60.376,36.946,58.370000000000005,0.0338009380897117,0.2139069828945488,0.035830583988428116,0.7194429173314572,SUCCESS,2026-03-31 13:52:41,81.068,95.316,0.7552735013198852,6,5,0,4,1,2
242,vit_b_16,w6a4_cross,fp6_e5m0,fp4_e0m3,21.266,59.802,37.692,57.624,0.03366766417143535,0.2136481573802856,0.03784830072462559,0.7174252005952596,SUCCESS,2026-03-31 13:51:14,81.068,95.316,0.7552735013198852,6,5,0,4,0,3
243,vit_b_16,w6a4_cross,fp6_e4m1,fp4_e3m0,20.716,60.352,35.948,59.368,0.05379772095959599,0.18465217493189628,0.03268864934027195,0.7225848519796133,SUCCESS,2026-03-31 13:49:48,81.068,95.316,0.7552735013198852,6,4,1,4,3,0
244,vit_b_16,w6a4_cross,fp6_e4m1,fp4_e2m1,76.954,4.114000000000004,93.054,2.2620000000000005,0.018550663963712955,0.15234103172621744,0.6383804929924011,0.11689300832748417,SUCCESS,2026-03-31 13:48:21,81.068,95.316,0.7552735013198852,6,4,1,4,2,1
245,vit_b_16,w6a4_cross,fp6_e4m1,fp4_e1m2,67.412,13.655999999999992,87.782,7.534000000000006,0.03505234542848488,0.22476584425315563,0.5098224844932556,0.24545101682662962,SUCCESS,2026-03-31 13:46:54,81.068,95.316,0.7552735013198852,6,4,1,4,1,2
246,vit_b_16,w6a4_cross,fp6_e4m1,fp4_e0m3,67.868,13.200000000000003,87.916,7.400000000000006,0.03490612363961782,0.22443456988014496,0.5117626369476318,0.24351086437225344,SUCCESS,2026-03-31 13:45:28,81.068,95.316,0.7552735013198852,6,4,1,4,0,3
247,vit_b_16,w6a4_cross,fp6_e3m2,fp4_e3m0,23.29,57.778,39.34,55.976,0.053898444146431614,0.18475342481568677,0.04078071189761162,0.7144927894222737,SUCCESS,2026-03-31 13:44:01,81.068,95.316,0.7552735013198852,6,3,2,4,3,0
248,vit_b_16,w6a4_cross,fp6_e3m2,fp4_e2m1,77.368,3.700000000000003,93.272,2.043999999999997,0.018665309164258563,0.15342900430244572,0.6419257087802887,0.11334779253959659,SUCCESS,2026-03-31 13:42:35,81.068,95.316,0.7552735013198852,6,3,2,4,2,1
249,vit_b_16,w6a4_cross,fp6_e3m2,fp4_e1m2,68.05,13.018,87.95,7.366,0.03530354774838063,0.22710404070825763,0.505623479719162,0.24965002160072325,SUCCESS,2026-03-31 13:41:08,81.068,95.316,0.7552735013198852,6,3,2,4,1,2
250,vit_b_16,w6a4_cross,fp6_e3m2,fp4_e0m3,68.332,12.736000000000004,88.134,7.182000000000002,0.035157354296591406,0.22677379537037723,0.5071035411262512,0.24816996019363402,SUCCESS,2026-03-31 13:39:41,81.068,95.316,0.7552735013198852,6,3,2,4,0,3
251,vit_b_16,w6a4_cross,fp6_e2m3,fp4_e3m0,23.306,57.762,38.924,56.392,0.05392523392581898,0.18477625790416405,0.04232614267647267,0.7129473586434125,SUCCESS,2026-03-31 13:38:15,81.068,95.316,0.7552735013198852,6,2,3,4,3,0
252,vit_b_16,w6a4_cross,fp6_e2m3,fp4_e2m1,77.444,3.6239999999999952,93.416,1.9000000000000057,0.01869125171404728,0.15367056488940148,0.6468560821723938,0.10841741914749148,SUCCESS,2026-03-31 13:36:48,81.068,95.316,0.7552735013198852,6,2,3,4,2,1
253,vit_b_16,w6a4_cross,fp6_e2m3,fp4_e1m2,68.326,12.742000000000004,88.102,7.213999999999999,0.035382858750920905,0.2276567929350532,0.5113821067619324,0.24389139455795283,SUCCESS,2026-03-31 13:35:21,81.068,95.316,0.7552735013198852,6,2,3,4,1,2
254,vit_b_16,w6a4_cross,fp6_e2m3,fp4_e0m3,68.562,12.506,88.108,7.207999999999998,0.03523389446501915,0.2273152953289855,0.5126218252182007,0.2426516761016846,SUCCESS,2026-03-31 13:33:54,81.068,95.316,0.7552735013198852,6,2,3,4,0,3
255,vit_b_16,w6a4_cross,fp6_e1m4,fp4_e3m0,23.142,57.926,38.954,56.362,0.053921804596198566,0.18476170627580757,0.0418491675901413,0.7134243337297439,SUCCESS,2026-03-31 13:32:28,81.068,95.316,0.7552735013198852,6,1,4,4,3,0
256,vit_b_16,w6a4_cross,fp6_e1m4,fp4_e2m1,77.458,3.6099999999999994,93.282,2.034000000000006,0.01869929048990923,0.1537996813198254,0.6473143705368042,0.10795913078308106,SUCCESS,2026-03-31 13:31:01,81.068,95.316,0.7552735013198852,6,1,4,4,2,1
257,vit_b_16,w6a4_cross,fp6_e1m4,fp4_e1m2,68.128,12.939999999999998,88.034,7.2819999999999965,0.035409566877941986,0.22787223901090936,0.5112748441505433,0.243998657169342,SUCCESS,2026-03-31 13:29:34,81.068,95.316,0.7552735013198852,6,1,4,4,1,2
258,vit_b_16,w6a4_cross,fp6_e1m4,fp4_e0m3,68.242,12.825999999999993,88.12,7.195999999999998,0.03525521661425755,0.22751399160646124,0.5113223309230804,0.2439511703968048,SUCCESS,2026-03-31 13:28:08,81.068,95.316,0.7552735013198852,6,1,4,4,0,3
259,vit_b_16,w6a4_cross,fp6_e0m5,fp4_e3m0,23.458,57.61,39.39,55.926,0.05392156457498421,0.18476138874080733,0.04282043927788735,0.7124530620419979,SUCCESS,2026-03-31 13:26:41,81.068,95.316,0.7552735013198852,6,0,5,4,3,0
260,vit_b_16,w6a4_cross,fp6_e0m5,fp4_e2m1,77.448,3.6200000000000045,93.268,2.048000000000002,0.018699669917764776,0.15380506057255228,0.6482494257164001,0.10702407560348515,SUCCESS,2026-03-31 13:25:14,81.068,95.316,0.7552735013198852,6,0,5,4,2,1
261,vit_b_16,w6a4_cross,fp6_e0m5,fp4_e1m2,68.192,12.876000000000005,87.952,7.364000000000004,0.035410966286971636,0.22789132599187092,0.5111212681388855,0.24415223318099977,SUCCESS,2026-03-31 13:23:48,81.068,95.316,0.7552735013198852,6,0,5,4,1,2
262,vit_b_16,w6a4_cross,fp6_e0m5,fp4_e0m3,68.292,12.775999999999996,88.2,7.116,0.035258289348447366,0.22754040525074354,0.5120115261554719,0.2432619751644134,SUCCESS,2026-03-31 13:22:21,81.068,95.316,0.7552735013198852,6,0,5,4,0,3
263,vit_b_16,w6a4_input_only,fp32,fp4_e3m0,24.39,56.678,40.422,54.894000000000005,0.0539292789604053,0.18477501574572405,0.04555590454161167,0.7097175967782736,SUCCESS,2026-03-31 13:20:53,81.068,95.316,0.7552735013198852,32,,,4,3,0
264,vit_b_16,w6a4_input_only,fp32,fp4_e2m1,77.466,3.602000000000004,93.372,1.9440000000000026,0.018695188894462735,0.15373083348446145,0.6469635935688018,0.1083099077510834,SUCCESS,2026-03-31 13:19:26,81.068,95.316,0.7552735013198852,32,,,4,2,1
265,vit_b_16,w6a4_input_only,fp32,fp4_e1m2,68.618,12.450000000000003,88.172,7.1440000000000055,0.03541310249319865,0.2279316533310532,0.515776083908081,0.2394974174118042,SUCCESS,2026-03-31 13:17:59,81.068,95.316,0.7552735013198852,32,,,4,1,2
266,vit_b_16,w6a4_input_only,fp32,fp4_e0m3,68.77,12.298000000000002,88.25,7.0660000000000025,0.035260543007696016,0.22758495171182155,0.5158307254886627,0.23944277583122253,SUCCESS,2026-03-31 13:16:32,81.068,95.316,0.7552735013198852,32,,,4,0,3
267,vit_b_16,w6a4_weight_only,fp6_e5m0,fp32,77.864,3.2039999999999935,93.986,1.3299999999999983,,,0.6716985498619079,0.08357495145797733,SUCCESS,2026-03-31 13:15:05,81.068,95.316,0.7552735013198852,6,5,0,32,,
268,vit_b_16,w6a4_weight_only,fp6_e4m1,fp32,80.698,0.37000000000000455,95.142,0.1740000000000066,,,0.7433785440444947,0.011894957275390583,SUCCESS,2026-03-31 13:14:46,81.068,95.316,0.7552735013198852,6,4,1,32,,
269,vit_b_16,w6a4_weight_only,fp6_e3m2,fp32,80.984,0.08400000000000318,95.234,0.08200000000000784,,,0.7513025256347656,0.003970975685119615,SUCCESS,2026-03-31 13:14:27,81.068,95.316,0.7552735013198852,6,3,2,32,,
270,vit_b_16,w6a4_weight_only,fp6_e2m3,fp32,80.998,0.06999999999999318,95.276,0.04000000000000625,,,0.75430953748703,0.0009639638328552413,SUCCESS,2026-03-31 13:14:08,81.068,95.316,0.7552735013198852,6,2,3,32,,
273,vit_b_16,hybrid_best_combo,fp8_e1m6,fp8_e1m6,81.016,0.0519999999999925,95.306,0.010000000000005116,0.00017020922153416267,0.016178121659194144,0.7541973735427856,0.0010761277770996447,SUCCESS,2026-03-31 12:56:47,81.068,95.316,0.7552735013198852,8,1,6,8,1,6
299,vit_b_16,input_quant_baseline,fp32,fp8_e7m0,77.354,3.7139999999999986,93.146,2.1700000000000017,0.03411163225092853,0.1643906544604692,0.6663440280151367,0.08892947330474854,SUCCESS,2026-03-31 09:58:13,81.068,95.316,0.7552735013198852,32,,,8,7,0
300,vit_b_16,input_quant_baseline,fp32,fp7_e6m0,77.354,3.7139999999999986,93.146,2.1700000000000017,0.03411163225092853,0.1643906544604692,0.6663440280151367,0.08892947330474854,SUCCESS,2026-03-31 09:58:13,81.068,95.316,0.7552735013198852,32,,,7,6,0
301,vit_b_16,input_quant_baseline,fp32,fp6_e5m0,77.354,3.7139999999999986,93.146,2.1700000000000017,0.03411163225092853,0.1643906544604692,0.6663440280151367,0.08892947330474854,SUCCESS,2026-03-31 09:58:13,81.068,95.316,0.7552735013198852,32,,,6,5,0
302,vit_b_16,input_quant_baseline,fp32,fp5_e4m0,77.354,3.7139999999999986,93.146,2.1700000000000017,0.03411163225092853,0.1643906544604692,0.6663440280151367,0.08892947330474854,SUCCESS,2026-03-31 09:58:13,81.068,95.316,0.7552735013198852,32,,,5,4,0
303,vit_b_16,input_quant_baseline,fp32,fp4_e3m0,77.366,3.701999999999998,93.156,2.1599999999999966,0.03411221142315617,0.16445901003397415,0.6663440017318726,0.08892949958801266,SUCCESS,2026-03-31 09:58:13,81.068,95.316,0.7552735013198852,32,,,4,3,0
304,vit_b_16,input_quant_baseline,fp32,fp3_e2m0,76.452,4.616,92.634,2.682000000000002,0.037469503268056426,0.18646212108314766,0.6496516863918305,0.10562181492805478,SUCCESS,2026-03-31 09:58:13,81.068,95.316,0.7552735013198852,32,,,3,2,0
305,vit_b_16,input_quant_baseline,fp32,fp8_e1m6,81.004,0.06399999999999295,95.288,0.028000000000005798,0.00005728313159302014,0.007745681195760421,0.7550906486320496,0.00018285268783568842,SUCCESS,2026-03-31 09:58:13,81.068,95.316,0.7552735013198852,32,,,8,1,6
306,vit_b_16,input_quant_baseline,fp32,fp7_e1m5,80.954,0.11400000000000432,95.258,0.058000000000006935,0.00022810572732516492,0.015445142910820142,0.7545112356948852,0.0007622656250000359,SUCCESS,2026-03-31 09:58:13,81.068,95.316,0.7552735013198852,32,,,7,1,5
307,vit_b_16,input_quant_baseline,fp32,fp6_e1m4,80.834,0.23399999999999466,95.192,0.12400000000000944,0.0009105421648505671,0.03082482144316672,0.7499979668807983,0.005275534439086904,SUCCESS,2026-03-31 09:58:13,81.068,95.316,0.7552735013198852,32,,,6,1,4
308,vit_b_16,input_quant_baseline,fp32,fp5_e1m3,80.37,0.6979999999999933,94.926,0.39000000000000057,0.003655260823203924,0.06175289660999855,0.7312178733825684,0.02405562793731686,SUCCESS,2026-03-31 09:58:13,81.068,95.316,0.7552735013198852,32,,,5,1,3
309,vit_b_16,input_quant_baseline,fp32,fp4_e1m2,78.638,2.4299999999999926,93.894,1.421999999999997,0.014752289745978914,0.1242747410361663,0.6814507545375824,0.07382274678230283,SUCCESS,2026-03-31 09:58:13,81.068,95.316,0.7552735013198852,32,,,4,1,2
310,vit_b_16,input_quant_baseline,fp32,fp3_e1m1,71.842,9.225999999999999,89.638,5.677999999999997,0.0592509906441743,0.24962995315578082,0.5955487036323547,0.15972479768753056,SUCCESS,2026-03-31 09:58:13,81.068,95.316,0.7552735013198852,32,,,3,1,1
311,vit_b_16,input_quant_baseline,fp32,fp2_e1m0,54.768,26.299999999999997,76.47,18.846000000000004,0.23166201557124164,0.49247547835373173,0.5429423742866516,0.21233112703323365,SUCCESS,2026-03-31 09:58:13,81.068,95.316,0.7552735013198852,32,,,2,1,0
