compare_metric,compare_metric_param,compare_atol,compare_tie_policy,mismatch_kind,metric_decision,metric_tie,metric_min_mismatch,decision_mismatch,metric_exp1_error_dec,metric_exp2_error_dec,metric_min_error_dec,pseudo_selected_metric_error_dec,metric_error_delta_dec,value_index,value_mode,bit_width,sgn,exp1_format,exp2_format,m1,m2,e2_win_divisor,chunk_idx,value_idx,expected_decision,expected_e1_wins,expected_e2_wins,expected_e2_wins_shifted,expected_e2_wins_shift2,err_exp1_dec,err_exp2_dec,chunk_diff_exp2_minus_exp1_dec,expected_error_fp32_hex,expected_error_fp32_dec,chunk_scale_fp32_hex,chunk_scale_fp32_dec,raw_fp32_hex,raw_fp32_dec,scaled_fp32_hex,scaled_fp32_dec,q_exp1_bits,q_exp1_exp_field,q_exp1_mant_field,q_exp1_mant_bits,q_exp2_bits,q_exp2_exp_field,q_exp2_mant_field,q_exp2_mant_bits,err_exp1_pre_square_fp32_hex,err_exp1_pre_square_fp32_dec,err_exp2_pre_square_fp32_hex,err_exp2_pre_square_fp32_dec,pseudo_diff_exp2_minus_exp1_fp32_hex,pseudo_diff_exp2_minus_exp1_fp32_dec
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,32,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,32,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x3dabf720,0.0839674473,0x3dabf720,0.0839674473,000001,0,1,0001,000010,0,2,010,0x3cafdc80,0.0214674473,0x3cafdc80,0.0214674473,0x80000000,-0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,33,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,33,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,34,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,34,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,35,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,35,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,36,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,36,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,37,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,37,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x3f35c00d,0.709961712,0x3f35c00d,0.709961712,001011,0,11,1011,010011,2,3,011,0x3cb801a0,0.0224617124,0x3cb801a0,0.0224617124,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,38,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,38,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,39,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,39,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x3eaa6566,0.332804859,0x3eaa6566,0.332804859,000101,0,5,0101,001010,1,2,010,0x3ca65660,0.0203048587,0x3ca65660,0.0203048587,0x80000000,-0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,40,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,40,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,41,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,41,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,42,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,42,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,43,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,43,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,44,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,44,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x3f0fba9b,0.561441123,0x3f0fba9b,0.561441123,001000,0,8,1000,010000,2,0,000,0x3d7ba9b0,0.0614411235,0x3d7ba9b0,0.0614411235,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,45,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,45,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,46,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,46,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,47,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,47,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,48,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,48,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0xbbe7739a,-0.00706334133,0xbbe7739a,-0.00706334133,100000,0,0,0000,100000,0,0,000,0xbbe7739a,-0.00706334133,0xbbe7739a,-0.00706334133,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,49,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,49,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,50,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,50,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0xbd8d348d,-0.0689478889,0xbd8d348d,-0.0689478889,100001,0,1,0001,100010,0,2,010,0xbbd348d0,-0.00644788891,0xbbd348d0,-0.00644788891,0x80000000,-0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,51,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,51,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x3bb0450c,0.00537932478,0x3bb0450c,0.00537932478,000000,0,0,0000,000000,0,0,000,0x3bb0450c,0.00537932478,0x3bb0450c,0.00537932478,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,52,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,52,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,53,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,53,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,54,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,54,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,55,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,55,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,56,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,56,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0xbef3e762,-0.476374686,0xbef3e762,-0.476374686,100111,0,7,0111,101111,1,7,111,0xbd1f3b10,-0.0388746858,0xbbf9d880,-0.00762468576,0xbf800000,-1
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,57,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,57,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0xbe598677,-0.212427005,0xbe598677,-0.212427005,100011,0,3,0011,100110,0,6,110,0xbccc33b8,-0.0249270052,0xbccc33b8,-0.0249270052,0x80000000,-0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,58,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,58,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,59,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,59,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,60,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,60,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,61,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,61,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,62,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,62,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,63,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,63,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,64,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,64,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,65,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,65,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,66,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,66,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,67,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,67,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,68,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,68,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,69,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,69,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0xbad642b2,-0.0016346781,0xbad642b2,-0.0016346781,100000,0,0,0000,100000,0,0,000,0xbad642b2,-0.0016346781,0xbad642b2,-0.0016346781,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,70,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,70,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,71,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,71,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,72,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,72,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,73,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,73,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x3f112971,0.567038596,0x3f112971,0.567038596,001001,0,9,1001,010001,2,1,001,0x3b94b880,0.00453859568,0x3b94b880,0.00453859568,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,74,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,74,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0xbadd66e5,-0.00168916269,0xbadd66e5,-0.00168916269,100000,0,0,0000,100000,0,0,000,0xbadd66e5,-0.00168916269,0xbadd66e5,-0.00168916269,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,75,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,75,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,76,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,76,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,77,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,77,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,78,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,78,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,79,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,79,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,80,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,80,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,81,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,81,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,82,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,82,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,83,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,83,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,84,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,84,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,85,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,85,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,86,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,86,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,87,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,87,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,88,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,88,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x00000000,0,0x00000000,0,000000,0,0,0000,000000,0,0,000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,89,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,89,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x3e3eb4ef,0.186237082,0x3e3eb4ef,0.186237082,000010,0,2,0010,000101,0,5,101,0x3d7ad3bc,0.0612370819,0x3cf5a778,0.0299870819,0xbf800000,-1
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.0218674652,0.024410706,0.0218674652,0.024410706,0.00254324079,90,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,57,90,exp2,1,4,1,1,0.0218674652,0.024410706,-3,0x3cc7f8f6,0.024410706,0x3f800000,1,0x3b21e105,0.00247007725,0x3b21e105,0.00247007725,000000,0,0,0000,000000,0,0,000,0x3b21e105,0.00247007725,0x3b21e105,0.00247007725,0x00000000,0
