compare_metric,compare_metric_param,compare_atol,compare_tie_policy,mismatch_kind,metric_decision,metric_tie,metric_min_mismatch,decision_mismatch,metric_exp1_error_dec,metric_exp2_error_dec,metric_min_error_dec,pseudo_selected_metric_error_dec,metric_error_delta_dec,value_index,value_mode,bit_width,sgn,exp1_format,exp2_format,m1,m2,e2_win_divisor,chunk_idx,value_idx,expected_decision,expected_e1_wins,expected_e2_wins,expected_e2_wins_shifted,expected_e2_wins_shift2,err_exp1_dec,err_exp2_dec,chunk_diff_exp2_minus_exp1_dec,expected_error_fp32_hex,expected_error_fp32_dec,chunk_scale_fp32_hex,chunk_scale_fp32_dec,raw_fp32_hex,raw_fp32_dec,scaled_fp32_hex,scaled_fp32_dec,q_exp1_bits,q_exp1_exp_field,q_exp1_mant_field,q_exp1_mant_bits,q_exp2_bits,q_exp2_exp_field,q_exp2_mant_field,q_exp2_mant_bits,err_exp1_pre_square_fp32_hex,err_exp1_pre_square_fp32_dec,err_exp2_pre_square_fp32_hex,err_exp2_pre_square_fp32_dec,pseudo_diff_exp2_minus_exp1_fp32_hex,pseudo_diff_exp2_minus_exp1_fp32_dec
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,29,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,29,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,30,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,30,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,31,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,31,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,32,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,32,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,33,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,33,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,34,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,34,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,35,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,35,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x3c9614de,0.0183204971,0x3d1614de,0.0366409943,00000010,0,2,000010,00000100,0,4,00100,0x3bb0a6f0,0.00539099425,0x3bb0a6f0,0.00539099425,0x80000000,-0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,36,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,36,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,37,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,37,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0xbed24fd7,-0.41076538,0xbf524fd7,-0.821530759,10110100,0,52,110100,11010100,2,20,10100,0xbc13f5c0,-0.00903075933,0xbc13f5c0,-0.00903075933,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,38,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,38,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,39,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,39,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,40,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,40,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,41,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,41,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,42,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,42,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,43,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,43,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,44,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,44,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,45,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,45,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,46,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,46,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,47,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,47,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,48,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,48,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x3b9bea6b,0.00475816941,0x3c1bea6b,0.00951633882,00000000,0,0,000000,00000001,0,1,00001,0x3c1bea6b,0.00951633882,0x3adf5358,0.00170383882,0xbf800000,-1
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,49,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,49,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,50,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,50,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,51,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,51,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,52,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,52,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,53,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,53,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0xbd86615d,-0.0656153932,0xbe06615d,-0.131230786,10001000,0,8,001000,10010000,0,16,10000,0xbbcc2ba0,-0.00623078644,0xbbcc2ba0,-0.00623078644,0x80000000,-0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,54,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,54,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,55,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,55,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x3b63db2a,0.00347680831,0x3be3db2a,0.00695361663,00000000,0,0,000000,00000000,0,0,00000,0x3be3db2a,0.00695361663,0x3be3db2a,0.00695361663,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,56,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,56,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,57,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,57,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,58,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,58,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x3c954497,0.0182211827,0x3d154497,0.0364423655,00000010,0,2,000010,00000100,0,4,00100,0x3baa24b8,0.0051923655,0x3baa24b8,0.0051923655,0x80000000,-0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,59,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,59,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,60,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,60,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,61,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,61,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0xbc662043,-0.0140457777,0xbce62043,-0.0280915555,10000001,0,1,000001,10000011,0,3,00011,0xbc4c4086,-0.0124665555,0xbb98810c,-0.00465405546,0xbf800000,-1
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,62,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,62,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,63,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,63,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x3ebbb5cb,0.366621345,0x3f3bb5cb,0.733242691,00101110,0,46,101110,01001110,2,14,01110,0x3c6d72c0,0.0144926906,0x3c6d72c0,0.0144926906,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,64,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,64,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,65,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,65,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,66,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,66,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x3d16a138,0.0367748439,0x3d96a138,0.0735496879,00000100,0,4,000100,00001001,0,9,01001,0x3c3509c0,0.0110496879,0x3b542700,0.00323718786,0xbf800000,-1
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,67,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,67,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,68,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,68,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,69,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,69,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,70,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,70,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0xbf66c6f8,-0.901473522,0xbfe6c6f8,-1.80294704,11110011,1,51,110011,11111001,3,25,11001,0xbbc6f800,-0.00607204437,0xbcb1be00,-0.0216970444,0x3f800000,1
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,71,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,71,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,72,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,72,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,73,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,73,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x3b523065,0.00320723024,0x3bd23065,0.00641446048,00000000,0,0,000000,00000000,0,0,00000,0x3bd23065,0.00641446048,0x3bd23065,0.00641446048,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,74,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,74,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,75,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,75,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,76,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,76,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,77,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,77,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0xbce44a18,-0.0278673619,0xbd644a18,-0.0557347238,10000011,0,3,000011,10000111,0,7,00111,0xbc112860,-0.00885972381,0xba894300,-0.00104722381,0xbf800000,-1
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,78,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,78,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,79,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,79,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,80,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,80,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x3bab0332,0.00521888677,0x3c2b0332,0.0104377735,00000000,0,0,000000,00000001,0,1,00001,0x3c2b0332,0.0104377735,0x3b2c0cc8,0.00262527354,0xbf800000,-1
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,81,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,81,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,82,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,82,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x3b58470e,0.00330013363,0x3bd8470e,0.00660026725,00000000,0,0,000000,00000000,0,0,00000,0x3bd8470e,0.00660026725,0x3bd8470e,0.00660026725,0x00000000,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,83,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,83,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0xbe2b210b,-0.167118236,0xbeab210b,-0.334236473,10010101,0,21,010101,10101010,1,10,01010,0xbbc842c0,-0.00611147285,0xbbc842c0,-0.00611147285,0x80000000,-0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,84,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,84,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x3f62fcdb,0.886670768,0x3fe2fcdb,1.77334154,01110001,1,49,110001,01111000,3,24,11000,0x3bfcdb00,0.00771653652,0x3cbf36c0,0.0233415365,0x3f800000,1
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.00298062293,0.0032115092,0.00298062293,0.0032115092,0.000230886275,85,raw-and-scaled,8,1,fp8_e1m6,fp8_e2m5,6,5,4,45,85,exp2,3,12,3,3,0.00298062293,0.0032115092,-9,0x3b52782f,0.0032115092,0x3f000000,0.5,0x00000000,0,0x00000000,0,00000000,0,0,000000,00000000,0,0,00000,0x00000000,0,0x00000000,0,0x00000000,0
